Time,Barometric Pressure[mH20],PanelTemp[degC],BP_mbar,Primary Pond Level[m],SmartPT_Temp[N/A]
2020-08-26 4:30,9.877894062,12.67,968.7059,338.37,15.8
2020-08-26 4:35,9.879388943,12.61,968.8525,338.37,15.8
2020-08-26 4:40,9.880883823,12.64,968.9991,338.37,15.8
2020-08-26 4:45,9.881083684,12.6,969.0187,338.37,15.8
2020-08-26 4:50,9.880931749,12.64,969.0038,338.37,15.8
2020-08-26 4:55,9.879946718,12.61,968.9072,338.37,15.8
2020-08-26 5:00,9.878997378,12.61,968.8141,338.37,15.8
2020-08-26 5:05,9.878293785,12.61,968.7451,338.37,15.8
2020-08-26 5:10,9.877673807,12.62,968.6843,338.37,15.8
2020-08-26 5:15,9.878738374,12.72,968.7887,338.37,15.8
2020-08-26 5:20,9.879412396,12.52,968.8548,338.37,15.8
2020-08-26 5:25,9.880480022,12.54,968.9595,338.37,15.8
2020-08-26 5:30,9.881286604,12.48,969.0386,338.37,15.8
2020-08-26 5:35,9.882439885,12.68,969.1517,338.37,15.8
2020-08-26 5:40,9.882089108,12.48,969.1173,338.37,15.7
2020-08-26 5:45,9.882907927,12.48,969.1976,338.37,15.8
2020-08-26 5:50,9.883972494,12.57,969.302,338.37,15.7
2020-08-26 5:55,9.884384453,12.56,969.3424,338.37,15.8
2020-08-26 6:00,9.884368138,12.68,969.3408,338.37,15.8
2020-08-26 6:05,9.884421162,12.77,969.346,338.37,15.8
2020-08-26 6:10,9.883839933,12.85,969.289,338.37,15.8
2020-08-26 6:15,9.884302877,12.79,969.3344,338.37,15.7
2020-08-26 6:20,9.885270572,12.82,969.4293,338.37,15.8
2020-08-26 6:25,9.885776343,12.84,969.4789,338.37,15.8
2020-08-26 6:30,9.886600261,12.8,969.5597,338.37,15.8
2020-08-26 6:35,9.885978244,12.9,969.4987,338.37,15.8
2020-08-26 6:40,9.886215834,12.88,969.522,338.37,15.7
2020-08-26 6:45,9.886667561,12.98,969.5663,338.37,15.7
2020-08-26 6:50,9.886185243,12.98,969.519,338.38,15.7
2020-08-26 6:55,9.885774304,13.13,969.4787,338.38,15.7
2020-08-26 7:00,9.885864038,13.16,969.4875,338.38,15.7
2020-08-26 7:05,9.885997618,13.21,969.5006,338.38,15.7
2020-08-26 7:10,9.886821536,13.28,969.5814,338.38,15.7
2020-08-26 7:15,9.886499311,13.35,969.5498,338.38,15.7
2020-08-26 7:20,9.886814398,13.44,969.5807,338.38,15.7
2020-08-26 7:25,9.886769531,13.45,969.5763,338.38,15.7
2020-08-26 7:30,9.887213101,13.47,969.6198,338.38,15.7
2020-08-26 7:35,9.886458523,13.49,969.5458,338.38,15.7
2020-08-26 7:40,9.887619961,13.58,969.6597,338.38,15.7
2020-08-26 7:45,9.887585291,13.73,969.6563,338.38,15.7
2020-08-26 7:50,9.887345662,13.79,969.6328,338.38,15.7
2020-08-26 7:55,9.88772499,13.96,969.67,338.38,15.7
2020-08-26 8:00,9.887549602,13.99,969.6528,338.38,15.7
2020-08-26 8:05,9.887678084,14.17,969.6654,338.38,15.7
2020-08-26 8:10,9.887694399,14.45,969.667,338.38,15.7
2020-08-26 8:15,9.887372174,14.9,969.6354,338.38,15.7
2020-08-26 8:20,9.88748638,15.22,969.6466,338.38,15.7
2020-08-26 8:25,9.887672985,15.4,969.6649,338.38,15.7
2020-08-26 8:30,9.887408883,15.41,969.639,338.38,15.7
2020-08-26 8:35,9.887836137,15.46,969.6809,338.38,15.7
2020-08-26 8:40,9.887532267,15.7,969.6511,338.38,15.6
2020-08-26 8:45,9.887149879,16.04,969.6136,338.38,15.7
2020-08-26 8:50,9.886794004,16.37,969.5787,338.38,15.7
2020-08-26 8:55,9.886396321,16.72,969.5397,338.38,15.7
2020-08-26 9:00,9.88728448,16.85,969.6268,338.38,15.7
2020-08-26 9:05,9.887698478,16.78,969.6674,338.38,15.7
2020-08-26 9:10,9.887266125,16.59,969.625,338.38,15.7
2020-08-26 9:15,9.886390203,16.8,969.5391,338.38,15.7
2020-08-26 9:20,9.886299449,16.75,969.5302,338.38,15.7
2020-08-26 9:25,9.886006796,16.82,969.5015,338.38,15.7
2020-08-26 9:30,9.886255602,16.99,969.5259,338.38,15.6
2020-08-26 9:35,9.886546217,17.11,969.5544,338.38,15.6
2020-08-26 9:40,9.886931663,17.14,969.5922,338.38,15.6
2020-08-26 9:45,9.886595162,17.1,969.5592,338.38,15.6
2020-08-26 9:50,9.885962948,17.22,969.4972,338.38,15.6
2020-08-26 9:55,9.885508162,17.28,969.4526,338.38,15.6
2020-08-26 10:00,9.885231824,17.38,969.4255,338.38,15.6
2020-08-26 10:05,9.885309321,17.41,969.4331,338.38,15.6
2020-08-26 10:10,9.885096203,17.6,969.4122,338.38,15.6
2020-08-26 10:15,9.884334488,17.73,969.3375,338.38,15.6
2020-08-26 10:20,9.884134626,17.8,969.3179,338.38,15.6
2020-08-26 10:25,9.883901115,17.94,969.295,338.38,15.6
2020-08-26 10:30,9.885084987,17.94,969.4111,338.38,15.6
2020-08-26 10:35,9.885093144,18.08,969.4119,338.38,15.6
2020-08-26 10:40,9.885213469,18.17,969.4237,338.38,15.6
2020-08-26 10:45,9.884630201,18.46,969.3665,338.38,15.6
2020-08-26 10:50,9.885134952,18.39,969.416,338.38,15.6
2020-08-26 10:55,9.885059494,18.5,969.4086,338.38,15.6
2020-08-26 11:00,9.885057455,18.54,969.4084,338.38,15.6
2020-08-26 11:05,9.885270572,18.57,969.4293,338.38,15.6
2020-08-26 11:10,9.8848372,18.65,969.3868,338.38,15.6
2020-08-26 11:15,9.884634279,18.7,969.3669,338.38,15.5
2020-08-26 11:20,9.885491847,18.81,969.451,338.38,15.6
2020-08-26 11:25,9.885524477,18.9,969.4542,338.38,15.6
2020-08-26 11:30,9.884656713,19.26,969.3691,338.38,15.6
2020-08-26 11:35,9.884932032,19.2,969.3961,338.38,15.6
2020-08-26 11:40,9.884609807,19.48,969.3645,338.38,15.6
2020-08-26 11:45,9.883774672,19.79,969.2826,338.38,15.5
2020-08-26 11:50,9.883716549,20.08,969.2769,338.38,15.6
2020-08-26 11:55,9.883803224,20.27,969.2854,338.38,15.5
2020-08-26 12:00,9.882705007,20.35,969.1777,338.38,15.5
2020-08-26 12:05,9.882385841,20.51,969.1464,338.38,15.6
2020-08-26 12:10,9.883155714,20.58,969.2219,338.38,15.5
2020-08-26 12:15,9.883255645,20.76,969.2317,338.38,15.5
2020-08-26 12:20,9.883387186,20.88,969.2446,338.38,15.5
2020-08-26 12:25,9.883494255,21.06,969.2551,338.38,15.5
2020-08-26 12:30,9.882641786,21.31,969.1715,338.38,15.5
2020-08-26 12:35,9.883471821,21.42,969.2529,338.38,15.5
2020-08-26 12:40,9.882994602,21.69,969.2061,338.38,15.5
2020-08-26 12:45,9.883821578,21.89,969.2872,338.38,15.6
2020-08-26 12:50,9.883847071,22.15,969.2897,338.38,15.5
2020-08-26 12:55,9.883573791,22.31,969.2629,338.38,15.5
2020-08-26 13:00,9.883596225,22.49,969.2651,338.38,15.5
2020-08-26 13:05,9.883362713,22.67,969.2422,338.38,15.5
2020-08-26 13:10,9.883661486,22.79,969.2715,338.38,15.5
2020-08-26 13:15,9.883487117,22.87,969.2544,338.38,15.5
2020-08-26 13:20,9.882482712,22.98,969.1559,338.38,15.5
2020-08-26 13:25,9.882171704,23.22,969.1254,338.38,15.5
2020-08-26 13:30,9.882935459,23.34,969.2003,338.38,15.5
2020-08-26 13:35,9.883028252,23.45,969.2094,338.38,15.5
2020-08-26 13:40,9.882089108,23.56,969.1173,338.38,15.5
2020-08-26 13:45,9.882189039,23.55,969.1271,338.38,15.5
2020-08-26 13:50,9.882883454,23.46,969.1952,338.38,15.5
2020-08-26 13:55,9.882836548,23.19,969.1906,338.38,15.5
2020-08-26 14:00,9.881407949,23.06,969.0505,338.38,15.5
2020-08-26 14:05,9.881186674,22.94,969.0288,338.38,15.5
2020-08-26 14:10,9.880590149,22.85,968.9703,338.38,15.5
2020-08-26 14:15,9.881045955,23.02,969.015,338.38,15.5
2020-08-26 14:20,9.880397426,22.82,968.9514,338.38,15.5
2020-08-26 14:25,9.879011654,22.95,968.8155,338.38,15.4
2020-08-26 14:30,9.87858134,23.01,968.7733,338.38,15.5
2020-08-26 14:35,9.877813506,23.23,968.698,338.38,15.5
2020-08-26 14:40,9.877122149,23.37,968.6302,338.38,15.5
2020-08-26 14:45,9.877272045,23.56,968.6449,338.38,15.5
2020-08-26 14:50,9.8777666,23.69,968.6934,338.38,15.5
2020-08-26 14:55,9.876839693,23.79,968.6025,338.38,15.4
2020-08-26 15:00,9.877274085,23.88,968.6451,338.38,15.5
2020-08-26 15:05,9.876938603,23.97,968.6122,338.38,15.4
2020-08-26 15:10,9.875970908,24.13,968.5173,338.38,15.4
2020-08-26 15:15,9.875884234,24.23,968.5088,338.38,15.4
2020-08-26 15:20,9.87545392,24.24,968.4666,338.38,15.4
2020-08-26 15:25,9.874993016,24.34,968.4214,338.38,15.4
2020-08-26 15:30,9.875340734,23.97,968.4555,338.38,15.4
2020-08-26 15:35,9.875758811,23.74,968.4965,338.38,15.5
2020-08-26 15:40,9.874247615,23.55,968.3483,338.38,15.4
2020-08-26 15:45,9.874874731,23.63,968.4098,338.38,15.4
2020-08-26 15:50,9.876097351,23.77,968.5297,338.38,15.4
2020-08-26 15:55,9.875771047,24.19,968.4977,338.38,15.4
2020-08-26 16:00,9.874914499,24.46,968.4137,338.37,15.4
2020-08-26 16:05,9.874702401,24.65,968.3929,338.38,15.4
2020-08-26 16:10,9.876071858,24.8,968.5272,338.37,15.4
2020-08-26 16:15,9.875473295,24.88,968.4685,338.37,15.4
2020-08-26 16:20,9.875812855,25.01,968.5018,338.37,15.4
2020-08-26 16:25,9.875541614,25.06,968.4752,338.37,15.4
2020-08-26 16:30,9.875341753,25.45,968.4556,338.37,15.4
2020-08-26 16:35,9.875570166,25.16,968.478,338.37,15.4
2020-08-26 16:40,9.875174522,25.09,968.4392,338.37,15.3
2020-08-26 16:45,9.874905322,25.17,968.4128,338.37,15.4
2020-08-26 16:50,9.875612993,25.2,968.4822,338.37,15.4
2020-08-26 16:55,9.876030051,25.27,968.5231,338.37,15.4
2020-08-26 17:00,9.87582815,25.2,968.5033,338.37,15.4
2020-08-26 17:05,9.876230932,25.11,968.5428,338.37,15.3
2020-08-26 17:10,9.876525625,24.79,968.5717,338.37,15.4
2020-08-26 17:15,9.876715289,24.37,968.5903,338.37,15.4
2020-08-26 17:20,9.876295173,23.89,968.5491,338.37,15.3
2020-08-26 17:25,9.87626968,23.37,968.5466,338.37,15.4
2020-08-26 17:30,9.876151395,22.97,968.535,338.37,15.3
2020-08-26 17:35,9.876131001,22.53,968.533,338.37,15.4
2020-08-26 17:40,9.876104489,22.13,968.5304,338.37,15.4
2020-08-26 17:45,9.876210538,21.77,968.5408,338.38,15.4
2020-08-26 17:50,9.876408359,21.6,968.5602,338.38,15.3
2020-08-26 17:55,9.876273759,21.33,968.547,338.38,15.3
2020-08-26 18:00,9.876973273,21.3,968.6156,338.38,15.3
2020-08-26 18:05,9.877083401,21.34,968.6264,338.38,15.4
2020-08-26 18:10,9.87667858,21.45,968.5867,338.38,15.3
2020-08-26 18:15,9.876909032,21.67,968.6093,338.38,15.3
2020-08-26 18:20,9.877365858,21.77,968.6541,338.38,15.3
2020-08-26 18:25,9.877144583,21.84,968.6324,338.38,15.3
2020-08-26 18:30,9.876921269,21.71,968.6105,338.38,15.3
2020-08-26 18:35,9.87616771,21.53,968.5366,338.38,15.3
2020-08-26 18:40,9.875636447,21.28,968.4845,338.38,15.3
2020-08-26 18:45,9.875452901,21.06,968.4665,338.38,15.3
2020-08-26 18:50,9.875077651,20.99,968.4297,338.38,15.3
2020-08-26 18:55,9.875596678,20.69,968.4806,338.38,15.3
2020-08-26 19:00,9.876171789,20.28,968.537,338.38,15.3
2020-08-26 19:05,9.876691836,19.92,968.588,338.38,15.3
2020-08-26 19:10,9.877569798,19.93,968.6741,338.38,15.3
2020-08-26 19:15,9.878303982,19.56,968.7461,338.38,15.3
2020-08-26 19:20,9.878434503,19.31,968.7589,338.38,15.3
2020-08-26 19:25,9.878788339,19.05,968.7936,338.38,15.3
2020-08-26 19:30,9.879700971,18.82,968.8831,338.38,15.3
2020-08-26 19:35,9.87878426,18.65,968.7932,338.38,15.3
2020-08-26 19:40,9.878052116,18.41,968.7214,338.38,15.3
2020-08-26 19:45,9.877204745,18.3,968.6383,338.38,15.3
2020-08-26 19:50,9.876989588,18.31,968.6172,338.38,15.3
2020-08-26 19:55,9.877410725,18.16,968.6585,338.38,15.3
2020-08-26 20:00,9.876968175,18.11,968.6151,338.38,15.3
2020-08-26 20:05,9.877482104,17.98,968.6655,338.38,15.3
2020-08-26 20:10,9.877112972,17.89,968.6293,338.38,15.3
2020-08-26 20:15,9.877180272,17.74,968.6359,338.38,15.3
2020-08-26 20:20,9.877115012,17.58,968.6295,338.38,15.3
2020-08-26 20:25,9.877451513,17.35,968.6625,338.38,15.3
2020-08-26 20:30,9.877768639,17.23,968.6936,338.38,15.3
2020-08-26 20:35,9.877715615,17.08,968.6884,338.38,15.2
2020-08-26 20:40,9.877753344,16.97,968.6921,338.38,15.3
2020-08-26 20:45,9.878080667,16.89,968.7242,338.39,15.2
2020-08-26 20:50,9.878054155,16.8,968.7216,338.38,15.3
2020-08-26 20:55,9.878866856,16.9,968.8013,338.38,15.3
2020-08-26 21:00,9.877299577,16.75,968.6476,338.39,15.3
2020-08-26 21:05,9.880351539,16.9,968.9469,338.39,15.3
2020-08-26 21:10,9.878670054,16.91,968.782,338.39,15.2
2020-08-26 21:15,9.878884191,17.05,968.803,338.38,15.2
2020-08-26 21:20,9.878120436,17.13,968.7281,338.38,15.2
2020-08-26 21:25,9.877690122,17.1,968.6859,338.38,15.2
2020-08-26 21:30,9.877259809,17.07,968.6437,338.38,15.3
2020-08-26 21:35,9.878169381,16.95,968.7329,338.38,15.2
2020-08-26 21:40,9.878805674,16.86,968.7953,338.38,15.2
2020-08-26 21:45,9.878466114,16.76,968.762,338.38,15.2
2020-08-26 21:50,9.878387597,16.61,968.7543,338.38,15.3
2020-08-26 21:55,9.878607852,16.43,968.7759,338.38,15.2
2020-08-26 22:00,9.878952511,16.24,968.8097,338.38,15.2
2020-08-26 22:05,9.878863797,16.1,968.801,338.38,15.2
2020-08-26 22:10,9.879586764,15.9,968.8719,338.38,15.3
2020-08-26 22:15,9.87956841,15.77,968.8701,338.38,15.3
2020-08-26 22:20,9.879625513,15.56,968.8757,338.38,15.3
2020-08-26 22:25,9.879594922,15.44,968.8727,338.38,15.2
2020-08-26 22:30,9.880061945,15.4,968.9185,338.38,15.2
2020-08-26 22:35,9.879896753,15.26,968.9023,338.38,15.2
2020-08-26 22:40,9.879766232,15.19,968.8895,338.38,15.2
2020-08-26 22:45,9.878704724,15.11,968.7854,338.38,15.2
2020-08-26 22:50,9.878282568,15.07,968.744,338.38,15.2
2020-08-26 22:55,9.878085766,14.96,968.7247,338.38,15.3
2020-08-26 23:00,9.877806368,14.98,968.6973,338.38,15.2
2020-08-26 23:05,9.877786994,14.93,968.6954,338.38,15.2
2020-08-26 23:10,9.877103795,15.14,968.6284,338.38,15.2
2020-08-26 23:15,9.877203725,15.08,968.6382,338.38,15.2
2020-08-26 23:20,9.877147642,15.07,968.6327,338.38,15.2
2020-08-26 23:25,9.877080342,15.09,968.6261,338.38,15.2
2020-08-26 23:30,9.87664391,15.07,968.5833,338.38,15.3
2020-08-26 23:35,9.876411419,15.05,968.5605,338.38,15.2
2020-08-26 23:40,9.876504211,15.1,968.5696,338.38,15.2
2020-08-26 23:45,9.876761176,15.06,968.5948,338.38,15.2
2020-08-26 23:50,9.877813506,15.12,968.698,338.38,15.2
2020-08-26 23:55,9.877273065,15.14,968.645,338.38,15.3
2020-08-27 0:00,9.87705077,15.21,968.6232,338.38,15.3
2020-08-27 0:05,9.877237376,15.18,968.6415,338.38,15.3
2020-08-27 0:10,9.876783609,15.23,968.597,338.38,15.2
2020-08-27 0:15,9.876835614,15.22,968.6021,338.38,15.2
2020-08-27 0:20,9.87688252,15.26,968.6067,338.38,15.2
2020-08-27 0:25,9.876071858,15.32,968.5272,338.38,15.2
2020-08-27 0:30,9.875266295,15.33,968.4482,338.38,15.2
2020-08-27 0:35,9.875504905,15.4,968.4716,338.38,15.2
2020-08-27 0:40,9.875541614,15.45,968.4752,338.38,15.2
2020-08-27 0:45,9.875885253,15.55,968.5089,338.38,15.2
2020-08-27 0:50,9.87637267,15.53,968.5567,338.38,15.3
2020-08-27 0:55,9.876565393,15.56,968.5756,338.38,15.2
2020-08-27 1:00,9.876709171,15.58,968.5897,338.38,15.2
2020-08-27 1:05,9.876428753,15.51,968.5622,338.38,15.2
2020-08-27 1:10,9.876734663,15.72,968.5922,338.38,15.2
2020-08-27 1:15,9.876989588,15.46,968.6172,338.38,15.3
2020-08-27 1:20,9.876686738,15.58,968.5875,338.38,15.2
2020-08-27 1:25,9.877030376,15.29,968.6212,338.38,15.2
2020-08-27 1:30,9.876886599,15.23,968.6071,338.38,15.3
2020-08-27 1:35,9.877259809,15.1,968.6437,338.38,15.2
2020-08-27 1:40,9.877203725,15.06,968.6382,338.38,15.2
2020-08-27 1:45,9.877822683,15.11,968.6989,338.38,15.2
2020-08-27 1:50,9.877453552,15.01,968.6627,338.38,15.2
2020-08-27 1:55,9.877721733,14.99,968.689,338.38,15.2
2020-08-27 2:00,9.878419208,14.94,968.7574,338.38,15.2
2020-08-27 2:05,9.878443681,14.98,968.7598,338.38,15.2
2020-08-27 2:10,9.878542592,15.12,968.7695,338.38,15.2
2020-08-27 2:15,9.878380459,14.85,968.7536,338.38,15.2
2020-08-27 2:20,9.878462035,14.83,968.7616,338.38,15.2
2020-08-27 2:25,9.878881132,14.75,968.8027,338.38,15.2
2020-08-27 2:30,9.878911723,14.72,968.8057,338.38,15.2
2020-08-27 2:35,9.878957609,14.72,968.8102,338.38,15.2
2020-08-27 2:40,9.879054481,14.55,968.8197,338.38,15.2
2020-08-27 2:45,9.878895408,14.68,968.8041,338.38,15.2
2020-08-27 2:50,9.878168362,14.54,968.7328,338.38,15.2
2020-08-27 2:55,9.878629266,14.41,968.778,338.38,15.3
2020-08-27 3:00,9.878941294,14.46,968.8086,338.38,15.2
2020-08-27 3:05,9.878606833,14.5,968.7758,338.38,15.3
2020-08-27 3:10,9.877941988,14.42,968.7106,338.38,15.3
2020-08-27 3:15,9.877638118,14.52,968.6808,338.38,15.3
2020-08-27 3:20,9.877870609,14.48,968.7036,338.38,15.3
2020-08-27 3:25,9.877640157,14.57,968.681,338.38,15.2
2020-08-27 3:30,9.876802983,14.57,968.5989,338.38,15.2
2020-08-27 3:35,9.876424675,14.55,968.5618,338.38,15.2
2020-08-27 3:40,9.876199321,14.52,968.5397,338.38,15.3
2020-08-27 3:45,9.876539901,14.54,968.5731,338.38,15.3
2020-08-27 3:50,9.877132346,14.54,968.6312,338.38,15.3
2020-08-27 3:55,9.876365532,14.39,968.556,338.38,15.3
2020-08-27 4:00,9.876492995,14.41,968.5685,338.38,15.2
2020-08-27 4:05,9.876481778,14.46,968.5674,338.38,15.3
2020-08-27 4:10,9.876113666,14.35,968.5313,338.38,15.3
2020-08-27 4:15,9.876060642,14.32,968.5261,338.38,15.3
2020-08-27 4:20,9.877405626,14.19,968.658,338.38,15.3
2020-08-27 4:25,9.878145928,14.1,968.7306,338.38,15.3
2020-08-27 4:30,9.878610911,14,968.7762,338.38,15.3
2020-08-27 4:35,9.878692487,14.07,968.7842,338.38,15.3
2020-08-27 4:40,9.87807353,14,968.7235,338.39,15.3
2020-08-27 4:45,9.878272371,14.14,968.743,338.39,15.3
2020-08-27 4:50,9.8781755,14.18,968.7335,338.39,15.2
2020-08-27 4:55,9.877870609,14.21,968.7036,338.39,15.3
2020-08-27 5:00,9.878029682,14.29,968.7192,338.39,15.3
2020-08-27 5:05,9.878237701,14.19,968.7396,338.39,15.3
2020-08-27 5:10,9.878878073,14.26,968.8024,338.39,15.3
2020-08-27 5:15,9.879170727,14.33,968.8311,338.39,15.3
2020-08-27 5:20,9.879232928,14.34,968.8372,338.4,15.3
2020-08-27 5:25,9.879950797,14.43,968.9076,338.4,15.3
2020-08-27 5:30,9.881134669,14.51,969.0237,338.4,15.3
2020-08-27 5:35,9.880930729,14.51,969.0037,338.4,15.3
2020-08-27 5:40,9.881632283,14.67,969.0725,338.4,15.3
2020-08-27 5:45,9.881038817,14.8,969.0143,338.4,15.3
2020-08-27 5:50,9.880537125,14.99,968.9651,338.4,15.3
2020-08-27 5:55,9.880998029,15.15,969.0103,338.4,15.3
2020-08-27 6:00,9.881381436,15.36,969.0479,338.4,15.3
2020-08-27 6:05,9.882197196,15.53,969.1279,338.4,15.3
2020-08-27 6:10,9.882398077,15.78,969.1476,338.4,15.3
2020-08-27 6:15,9.882891612,15.98,969.196,338.4,15.3
2020-08-27 6:20,9.882955853,16.18,969.2023,338.4,15.3
2020-08-27 6:25,9.882268575,16.29,969.1349,338.4,15.3
2020-08-27 6:30,9.881592514,16.4,969.0686,338.4,15.3
2020-08-27 6:35,9.882820233,16.53,969.189,338.4,15.4
2020-08-27 6:40,9.882980326,16.78,969.2047,338.39,15.3
2020-08-27 6:45,9.883266862,16.88,969.2328,338.39,15.3
2020-08-27 6:50,9.883280118,17.24,969.2341,338.39,15.3
2020-08-27 6:55,9.883133281,17.41,969.2197,338.39,15.3
2020-08-27 7:00,9.882972168,17.66,969.2039,338.39,15.4
2020-08-27 7:05,9.883746121,17.9,969.2798,338.39,15.3
2020-08-27 7:10,9.88385013,18.1,969.29,338.39,15.4
2020-08-27 7:15,9.884247813,18.39,969.329,338.39,15.4
2020-08-27 7:20,9.883836874,18.49,969.2887,338.39,15.4
2020-08-27 7:25,9.884141764,18.84,969.3186,338.39,15.4
2020-08-27 7:30,9.884487443,19.08,969.3525,338.39,15.4
2020-08-27 7:35,9.88500749,19.23,969.4035,338.39,15.4
2020-08-27 7:40,9.885511221,19.57,969.4529,338.39,15.4
2020-08-27 7:45,9.886605359,19.82,969.5602,338.39,15.4
2020-08-27 7:50,9.886720586,20.07,969.5715,338.39,15.4
2020-08-27 7:55,9.887304874,20.54,969.6288,338.39,15.4
2020-08-27 8:00,9.886476877,20.7,969.5476,338.39,15.4
2020-08-27 8:05,9.88687558,20.95,969.5867,338.39,15.4
2020-08-27 8:10,9.886921466,21.13,969.5912,338.39,15.4
2020-08-27 8:15,9.887873866,21.46,969.6846,338.39,15.4
2020-08-27 8:20,9.887869787,21.66,969.6842,338.39,15.4
2020-08-27 8:25,9.887411942,21.81,969.6393,338.39,15.4
2020-08-27 8:30,9.887480262,22.03,969.646,338.38,15.4
2020-08-27 8:35,9.887322209,22.18,969.6305,338.38,15.4
2020-08-27 8:40,9.886864363,22.36,969.5856,338.38,15.4
2020-08-27 8:45,9.886642069,22.55,969.5638,338.38,15.4
2020-08-27 8:50,9.886627793,22.79,969.5624,338.38,15.4
2020-08-27 8:55,9.887009161,22.96,969.5998,338.38,15.4
2020-08-27 9:00,9.886257642,23.35,969.5261,338.39,15.4
2020-08-27 9:05,9.886653285,23.52,969.5649,338.39,15.4
2020-08-27 9:10,9.887047909,23.66,969.6036,338.39,15.4
2020-08-27 9:15,9.887373194,23.84,969.6355,338.39,15.4
2020-08-27 9:20,9.887504735,24.01,969.6484,338.39,15.4
2020-08-27 9:25,9.888197111,24.24,969.7163,338.39,15.4
2020-08-27 9:30,9.887626079,24.24,969.6603,338.39,15.4
2020-08-27 9:35,9.887253889,24.35,969.6238,338.39,15.4
2020-08-27 9:40,9.886766472,24.33,969.576,338.39,15.4
2020-08-27 9:45,9.886895974,24.24,969.5887,338.39,15.4
2020-08-27 9:50,9.887678084,24.17,969.6654,338.38,15.5
2020-08-27 9:55,9.887001003,24.13,969.599,338.38,15.4
2020-08-27 10:00,9.885938476,24.48,969.4948,338.38,15.4
2020-08-27 10:05,9.88588851,24.62,969.4899,338.38,15.4
2020-08-27 10:10,9.8861261,24.59,969.5132,338.38,15.5
2020-08-27 10:15,9.886294351,24.77,969.5297,338.38,15.4
2020-08-27 10:20,9.884730131,24.89,969.3763,338.38,15.4
2020-08-27 10:25,9.884057129,25.15,969.3103,338.38,15.4
2020-08-27 10:30,9.884126469,25.36,969.3171,338.38,15.4
2020-08-27 10:35,9.883974533,25.57,969.3022,338.38,15.4
2020-08-27 10:40,9.884433398,25.65,969.3472,338.37,15.4
2020-08-27 10:45,9.883006838,25.99,969.2073,338.37,15.5
2020-08-27 10:50,9.882239004,25.82,969.132,338.37,15.4
2020-08-27 10:55,9.882060557,25.81,969.1145,338.37,15.5
2020-08-27 11:00,9.88147219,25.95,969.0568,338.37,15.5
2020-08-27 11:05,9.881734253,25.76,969.0825,338.37,15.5
2020-08-27 11:10,9.88293342,25.68,969.2001,338.37,15.5
2020-08-27 11:15,9.883497314,25.55,969.2554,338.37,15.5
2020-08-27 11:20,9.882690731,25.47,969.1763,338.37,15.5
2020-08-27 11:25,9.88347692,25.48,969.2534,338.37,15.5
2020-08-27 11:30,9.88384911,25.39,969.2899,338.37,15.5
2020-08-27 11:35,9.88432633,25.41,969.3367,338.37,15.5
2020-08-27 11:40,9.883380048,25.34,969.2439,338.37,15.4
2020-08-27 11:45,9.882481693,25.39,969.1558,338.36,15.5
2020-08-27 11:50,9.883031311,25.39,969.2097,338.36,15.4
2020-08-27 11:55,9.884769899,25.53,969.3802,338.36,15.5
2020-08-27 12:00,9.885025844,25.72,969.4053,338.36,15.5
2020-08-27 12:05,9.885538753,25.62,969.4556,338.36,15.5
2020-08-27 12:10,9.884171336,25.64,969.3215,338.36,15.5
2020-08-27 12:15,9.884754604,25.51,969.3787,338.36,15.5
2020-08-27 12:20,9.884145843,25.47,969.319,338.36,15.5
2020-08-27 12:25,9.885255277,25.39,969.4278,338.36,15.5
2020-08-27 12:30,9.88497282,25.32,969.4001,338.35,15.5
2020-08-27 12:35,9.885328695,25.18,969.435,338.35,15.4
2020-08-27 12:40,9.885116597,24.95,969.4142,338.35,15.5
2020-08-27 12:45,9.885573423,24.91,969.459,338.35,15.5
2020-08-27 12:50,9.885381719,24.86,969.4402,338.35,15.5
2020-08-27 12:55,9.883950061,24.9,969.2998,338.35,15.5
2020-08-27 13:00,9.883247487,24.95,969.2309,338.35,15.4
2020-08-27 13:05,9.884040814,24.99,969.3087,338.35,15.5
2020-08-27 13:10,9.882365447,25.13,969.1444,338.35,15.5
2020-08-27 13:15,9.882867139,25.18,969.1936,338.35,15.5
2020-08-27 13:20,9.882644845,25.29,969.1718,338.35,15.5
2020-08-27 13:25,9.883592146,25.31,969.2647,338.35,15.5
2020-08-27 13:30,9.88323933,25.29,969.2301,338.35,15.5
2020-08-27 13:35,9.882066675,25.19,969.1151,338.35,15.5
2020-08-27 13:40,9.882009572,25.21,969.1095,338.35,15.5
2020-08-27 13:45,9.880957241,25.12,969.0063,338.35,15.5
2020-08-27 13:50,9.881254994,25.09,969.0355,338.35,15.5
2020-08-27 13:55,9.881711819,25.1,969.0803,338.35,15.5
2020-08-27 14:00,9.880572814,25.07,968.9686,338.35,15.5
2020-08-27 14:05,9.88123256,25.15,969.0333,338.35,15.5
2020-08-27 14:10,9.881080625,25.05,969.0184,338.35,15.5
2020-08-27 14:15,9.880388249,24.97,968.9505,338.35,15.5
2020-08-27 14:20,9.880569755,24.92,968.9683,338.35,15.5
2020-08-27 14:25,9.880549361,24.86,968.9663,338.35,15.5
2020-08-27 14:30,9.880467785,24.83,968.9583,338.35,15.5
2020-08-27 14:35,9.879555154,24.76,968.8688,338.35,15.5
2020-08-27 14:40,9.877738048,24.76,968.6906,338.36,15.5
